66.8855,6070,-17.9745,52.2558,5039,2464.87,3.16202e-318
64.8932,6069,-17.7421,52.7093,5038,2465.36,3.1617e-318
62.4425,6069,-18.1985,59.5163,5037,2465.17,3.16107e-318
62.4425,6069,-18.1985,59.5163,5037,2465.17,3.16107e-318
61.0336,6068,-18.2879,60.9083,5036,2464.93,3.16076e-318
59.9284,6068,-18.4201,59.1005,5035,2464.26,3.16044e-318
55.846,6067,-18.319,58.566,5033,2463.44,3.15981e-318
54.7523,6066,-17.9012,58.9725,5032,2462.89,3.15949e-318
54.7523,6066,-17.9012,58.9725,5032,2462.89,3.15949e-318
55.8191,6066,-17.4197,58.1337,5031,2463.05,3.15917e-318
50.6821,6066,-17.9894,57.314,5029,2462.73,3.15854e-318
49.2068,6066,-17.8049,58.1264,5028,2462.41,3.15823e-318
49.2068,6066,-17.8049,58.1264,5028,2462.41,3.15823e-318
45.0402,6065,-19.6601,60.0101,5026,2462.05,3.15759e-318
45.0402,6065,-19.6601,60.0101,5026,2462.05,3.15759e-318
40.9261,6063,-20.4252,60.0745,5024,2462.29,3.15696e-318
40.9261,6063,-20.4252,60.0745,5024,2462.29,3.15696e-318
39.9568,6062,-19.1325,58.017,5022,2461.74,3.15633e-318
37.0086,6062,-19.2248,57.535,5021,2460.81,3.15601e-318
35.5536,6062,-19.9128,54.5415,5021,2460.26,3.1557e-318
31.9638,6062,-20.1147,58.5117,5021,2459.54,3.15538e-318
30.5913,6062,-20.7012,58.9039,5020,2458.63,3.15506e-318
26.3588,6060,-20.7706,58.4135,5018,2457.69,3.15443e-318
26.3588,6060,-20.7706,58.4135,5018,2457.69,3.15443e-318
25.7055,6059,-20.4836,56.1126,5018,2457.83,3.15412e-318
23.1801,6058,-21.2307,56.956,5016,2457.78,3.15348e-318
23.1801,6058,-21.2307,56.956,5016,2457.78,3.15348e-318
20.7807,6057,-21.6407,57.8202,5015,2458.24,3.15317e-318
18.5164,6057,-21.0116,57.7732,5015,2457.92,3.15285e-318
17.1275,6056,-21.0802,56.4782,5013,2456.98,3.15222e-318
13.5465,6055,-19.4354,53.3703,5010,2456.41,3.15127e-318
13.5465,6055,-19.4354,53.3703,5010,2456.41,3.15127e-318
9.45688,6054,-18.5667,52.8199,5009,2456.03,3.15095e-318
6.46314,6054,-18.362,54.8671,5007,2456.03,3.15032e-318
5.11728,6054,-18.0249,57.0513,5006,2455.39,3.15e-318
5.11728,6054,-18.0249,57.0513,5006,2455.39,3.15e-318
0.833552,6054,-18.4592,57.4606,5004,2455.52,3.14937e-318
0.833552,6054,-18.4592,57.4606,5004,2455.52,3.14937e-318
-0.504695,6054,-18.8233,60.0213,5003,2455.06,3.14906e-318
-4.88174,6053,-20.0334,60.3488,5002,2454.17,3.14842e-318
-7.03704,6053,-20.5032,57.9773,5001,2454.31,3.14811e-318
-7.03704,6053,-20.5032,57.9773,5001,2454.31,3.14811e-318
-10.5241,6051,-21.6894,55.1755,4999,2454.41,3.14747e-318
-10.5241,6051,-21.6894,55.1755,4999,2454.41,3.14747e-318
-13.373,6050,-21.8474,55.6841,4999,2454.84,3.14716e-318
-15.9334,6049,-22.831,54.7989,4997,2453.56,3.14653e-318
-15.9334,6049,-22.831,54.7989,4997,2453.56,3.14653e-318
-18.1826,6049,-21.7825,51.6028,4995,2453.21,3.14589e-318
-20.7744,6049,-21.2133,47.2063,4993,2452.33,3.14526e-318
-20.7744,6049,-21.2133,47.2063,4993,2452.33,3.14526e-318
-22.0254,6049,-20.9788,47.5913,4992,2451.34,3.14495e-318
-25.6602,6048,-20.5977,48.1129,4991,2451.16,3.14431e-318
-26.6415,6047,-21.1439,47.9327,4990,2450.48,3.144e-318
-28.963,6047,-20.5641,48.8773,4989,2449.8,3.14368e-318
-28.963,6047,-20.5641,48.8773,4989,2449.8,3.14368e-318
-30.1877,6046,-20.7489,51.0859,4988,2450.2,3.14336e-318
-31.4989,6046,-21.533,49.3717,4987,2449.41,3.14305e-318
