14.5144,6069,45.0027,-155.388,3991,32.9214,3.16202e-318
14.5144,6069,45.0027,-155.388,3991,32.9214,3.16202e-318
14.5144,6069,45.0027,-155.388,3991,32.9214,3.16202e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
14.3054,6069,44.8421,-153.993,3991,33.377,3.1617e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
10.8557,6068,45.2429,-154.377,3990,34.0335,3.16139e-318
